 ,Area,X,Y
15985,0.937,51.251,109.720
15986,3.300,131.849,110.556
15987,2.310,27.789,110.967
15988,1.022,11.966,112.423
15989,0.873,14.149,112.323
15990,1.991,49.129,112.601
15991,0.873,13.084,113.522
15992,1.352,67.931,114.027
15993,0.341,141.718,113.642
15994,1.565,48.661,114.274
15995,3.130,174.318,115.401
15996,1.033,69.053,115.364
15997,1.299,33.404,115.711
15998,1.426,66.793,116.037
15999,0.277,67.747,115.680
16000,1.458,143.385,1.159
16001,2.246,139.164,2.200
16002,0.862,137.461,2.036
16003,2.225,38.563,2.796
16004,2.683,105.964,3.172
16005,1.501,129.574,2.986
16006,2.086,143.613,3.102
16007,2.416,97.536,8.352
16008,1.852,56.986,8.696
16009,1.065,55.610,9.784
16010,1.150,97.715,10.424
16011,1.384,18.628,10.968
16012,1.224,54.667,11.357
16013,1.799,18.636,12.551
16014,1.565,132.305,13.498
16015,1.299,107.775,14.900
16016,1.139,131.938,15.350
16017,3.172,43.059,16.273
16018,0.628,106.818,15.448
16019,0.926,108.895,16.291
16020,0.660,107.822,16.495
16021,1.863,143.272,18.127
16022,2.129,94.732,18.748
16023,1.107,160.568,18.931
16024,2.512,158.880,19.906
16025,0.947,143.118,19.886
16026,2.225,166.383,20.449
16027,1.480,164.907,20.564
16028,1.043,95.324,20.603
16029,0.426,167.630,20.880
16030,1.501,80.357,21.153
16031,0.788,161.537,21.385
16032,1.980,81.121,22.648
16033,1.192,167.614,21.969
16034,1.799,115.223,22.500
16035,2.385,161.287,23.220
16036,1.065,15.622,23.229
16037,2.821,113.924,24.358
16038,1.043,17.560,23.664
16039,1.107,16.227,24.590
16040,2.267,66.086,25.543
16041,0.937,115.861,24.862
16042,1.810,129.401,26.352
16043,1.778,115.693,26.685
16044,0.905,65.452,27.211
16045,0.926,129.019,28.086
16046,4.035,87.475,29.552
16047,2.619,35.214,29.549
16048,2.065,137.154,30.284
16049,0.745,175.798,30.599
16050,3.566,45.365,32.051
16051,1.820,135.672,31.289
16052,2.214,174.429,31.617
16053,2.086,53.037,31.831
16054,2.927,32.480,33.852
16055,1.075,52.292,33.697
16056,1.352,28.420,35.819
16057,2.044,17.373,36.243
16058,0.894,31.655,35.807
16059,1.011,27.548,37.297
16060,1.011,17.185,38.119
16061,3.172,131.013,39.556
16062,1.895,124.808,39.313
16063,0.745,123.224,39.334
16064,1.810,67.142,41.213
16065,1.288,178.777,42.974
16066,1.299,67.181,43.260
16067,0.937,12.131,43.092
16068,2.480,176.515,43.683
16069,3.694,56.978,44.268
16070,0.958,85.933,43.775
16071,1.852,11.843,44.970
16072,0.692,85.257,45.012
16073,1.224,86.395,45.069
16074,0.969,150.011,46.343
16075,1.203,85.671,46.387
16076,2.342,82.981,47.738
16077,2.065,150.689,47.927
16078,1.203,76.298,49.621
16079,0.884,83.051,49.701
16080,2.193,76.887,51.349
16081,2.502,139.334,52.254
16082,0.862,139.712,54.090
16083,2.150,114.164,54.825
16084,0.809,112.908,54.632
16085,0.287,104.049,54.777
16086,2.267,158.962,55.552
16087,1.065,129.401,55.643
16088,1.235,55.588,55.650
16089,3.034,60.023,57.225
16090,2.576,56.405,57.557
16091,2.672,129.402,58.017
16092,0.937,158.382,57.445
16093,3.364,53.020,59.334
16094,1.011,130.427,59.415
16095,0.969,130.196,60.837
16096,2.086,160.059,61.170
16097,0.766,161.459,62.059
16098,2.853,45.094,62.859
16099,1.831,173.497,62.937
16100,1.277,175.487,63.205
16101,1.533,36.310,64.612
16102,2.385,118.440,64.796
16103,0.969,35.803,66.334
16104,1.501,165.120,66.456
16105,1.235,166.741,66.519
16106,1.448,110.740,66.523
16107,0.777,118.585,66.596
16108,1.022,70.024,68.136
16109,0.724,110.538,67.865
16110,0.820,31.985,67.999
16111,0.713,109.366,68.326
16112,2.097,31.079,69.497
16113,1.001,58.498,69.141
16114,2.193,68.490,69.366
16115,1.597,57.709,70.525
16116,2.789,65.838,71.304
16117,1.245,156.608,70.717
16118,1.309,31.159,71.033
16119,1.554,157.595,71.685
16120,1.682,27.675,72.589
16121,0.724,29.202,72.508
16122,2.097,147.049,73.065
16123,1.512,149.088,73.100
16124,2.023,64.610,73.872
16125,2.736,9.182,74.283
16126,0.692,130.790,73.552
16127,0.990,29.023,73.953
16128,1.448,132.128,74.108
16129,1.639,117.311,74.330
16130,1.224,63.251,74.479
16131,0.724,130.586,74.284
16132,1.277,118.515,75.739
16133,2.001,80.180,76.542
16134,1.661,8.807,76.312
16135,1.171,50.370,76.255
16136,1.096,48.353,76.650
16137,2.023,24.753,77.191
16138,1.607,112.359,77.436
16139,2.502,35.076,78.081
16140,0.915,114.003,77.415
16141,0.607,36.102,78.036
16142,1.128,78.973,78.324
16143,1.288,48.224,78.123
16144,1.490,33.749,78.686
16145,0.373,20.324,78.654
16146,0.830,24.807,79.025
16147,1.916,19.918,79.475
16148,1.405,53.495,79.778
16149,1.160,33.047,79.886
16150,1.065,178.373,80.504
16151,1.267,20.121,81.097
16152,0.330,19.362,80.662
16153,1.352,18.627,81.314
16154,1.852,53.149,81.562
16155,1.341,144.905,82.359
16156,0.926,143.402,82.542
16157,1.735,63.327,83.326
16158,0.319,69.767,83.012
16159,1.639,62.034,84.053
16160,2.896,92.293,85.863
16161,1.384,84.822,86.347
16162,2.576,124.024,86.856
16163,2.246,79.140,86.758
16164,1.778,86.311,86.761
16165,1.224,62.672,87.363
16166,0.681,121.833,87.074
16167,1.575,64.428,87.941
16168,0.607,122.836,87.432
16169,0.745,89.347,87.680
16170,2.161,90.231,88.601
16171,0.873,79.345,88.569
16172,2.086,162.221,90.056
16173,1.171,160.266,90.020
16174,2.044,26.058,90.769
16175,4.365,44.643,92.774
16176,0.884,43.338,91.121
16177,0.894,24.805,92.002
16178,1.320,69.678,92.576
16179,1.363,69.883,94.335
16180,1.629,136.379,94.367
16181,0.852,162.753,95.274
16182,1.820,33.198,95.828
16183,1.150,98.603,95.501
16184,1.224,137.650,95.876
16185,2.725,162.386,97.144
16186,2.001,97.771,97.284
16187,1.905,32.321,97.467
16188,2.885,88.071,97.756
16189,1.575,71.603,99.137
16190,1.671,104.147,100.180
16191,1.639,72.203,100.695
16192,0.735,106.221,100.488
16193,1.905,140.942,100.522
16194,1.437,104.197,101.870
16195,0.820,105.268,101.370
16196,0.979,142.217,101.841
16197,1.022,105.978,102.136
16198,0.894,126.330,102.318
16199,2.576,2.854,103.750
16200,2.204,126.818,103.869
16201,1.693,76.184,103.994
16202,1.512,75.169,105.222
16203,1.150,1.379,105.156
16204,1.810,135.607,105.823
16205,1.118,136.979,107.267
16206,2.385,7.523,107.167
16207,0.990,83.833,107.605
16208,1.788,50.007,108.164
16209,0.788,6.538,108.696
16210,1.810,83.947,109.388
16211,1.043,51.133,109.694
16212,3.343,131.829,110.550
16213,2.374,27.809,110.948
16214,1.075,11.990,112.439
16215,1.033,14.139,112.421
16216,2.055,49.169,112.580
16217,0.798,13.053,113.575
16218,1.661,48.641,114.264
16219,1.416,67.937,114.046
16220,0.330,141.685,113.605
16221,3.194,174.308,115.396
16222,0.979,69.083,115.372
16223,1.373,33.409,115.722
16224,1.650,66.700,116.034
16225,0.383,67.938,115.634
16226,1.426,143.350,1.194
16227,3.226,138.691,2.155
16228,2.267,38.608,2.805
16229,2.725,105.953,3.166
16230,1.363,129.652,3.017
16231,2.055,143.628,3.117
16232,2.597,97.504,8.402
16233,1.820,57.019,8.699
16234,1.171,55.608,9.780
16235,1.075,97.752,10.507
16236,3.353,18.635,11.877
16237,1.192,54.645,11.382
16238,1.554,132.331,13.486
16239,1.214,131.906,15.313
16240,1.735,107.528,14.980
16241,3.162,43.058,16.255
16242,0.852,108.907,16.302
16243,0.894,107.650,16.377
16244,1.874,143.272,18.134
16245,2.193,94.741,18.770
16246,1.235,160.501,19.022
16247,2.416,158.833,19.915
16248,0.926,143.108,19.893
16249,1.501,166.145,20.154
16250,1.405,164.883,20.600
16251,0.979,95.336,20.646
16252,0.436,167.624,20.888
16253,1.341,80.274,21.140
16254,0.639,166.852,21.039
16255,0.884,161.550,21.477
16256,2.129,81.120,22.579
16257,1.235,167.598,21.970
16258,1.735,115.219,22.493
16259,2.331,161.258,23.283
16260,1.033,15.629,23.192
16261,2.768,113.913,24.376
16262,1.054,17.590,23.635
16263,1.192,16.223,24.567
16264,2.193,66.079,25.536
16265,0.958,115.849,24.858
16266,1.863,129.390,26.348
16267,1.788,115.690,26.688
16268,0.937,65.460,27.188
16269,0.926,129.019,28.086
16270,4.066,87.469,29.564
16271,2.651,35.197,29.578
16272,1.991,137.168,30.245
16273,0.777,175.792,30.600
16274,1.842,45.550,31.320
16275,1.863,135.694,31.290
16276,2.172,174.414,31.624
16277,2.118,53.038,31.832
16278,1.597,45.104,32.907
16279,2.970,32.483,33.858
16280,1.128,52.301,33.630
16281,1.331,28.418,35.789
16282,2.044,17.382,36.243
16283,0.873,31.642,35.807
16284,1.128,27.591,37.297
16285,1.065,17.175,38.142
16286,3.140,131.015,39.564
16287,1.895,124.837,39.297
16288,0.830,123.263,39.347
16289,1.916,67.122,41.227
16290,1.299,178.751,42.978
16291,0.990,12.134,43.151
16292,1.299,67.178,43.327
16293,2.566,176.537,43.705
16294,3.683,56.977,44.283
16295,0.969,85.928,43.775
16296,1.820,11.837,44.991
16297,0.745,85.259,45.057
16298,1.214,86.394,45.063
16299,1.011,150.002,46.343
16300,1.160,85.684,46.410
16301,2.331,82.976,47.754
16302,2.065,150.680,47.927
16303,1.203,76.298,49.621
16304,0.884,83.058,49.714
16305,2.214,76.896,51.364
16306,2.512,139.340,52.266
16307,0.905,139.698,54.100
16308,2.235,114.160,54.837
16309,0.798,112.902,54.633
16310,0.287,103.999,54.777
16311,2.246,158.958,55.534
16312,1.096,129.370,55.634
16313,1.256,55.549,55.624
16314,3.076,60.023,57.252
16315,2.661,56.418,57.562
16316,2.746,129.424,58.079
16317,0.969,158.397,57.440
16318,3.438,53.019,59.335
16319,1.022,130.459,59.497
16320,0.830,130.146,60.936
16321,2.150,160.030,61.154
16322,0.777,161.386,62.062
16323,2.906,45.081,62.851
16324,1.927,173.565,62.931
16325,1.235,175.488,63.200
16326,1.458,36.343,64.565
16327,1.554,118.102,64.497
16328,0.798,119.054,65.413
16329,1.118,35.793,66.224
16330,1.618,165.130,66.490
16331,1.192,166.783,66.500
16332,1.458,110.735,66.521
16333,0.735,118.557,66.625
16334,1.022,70.027,68.137
16335,1.575,109.931,68.062
16336,0.788,31.993,68.007
16337,2.214,31.089,69.517
16338,1.011,58.506,69.141
16339,2.257,68.470,69.358
16340,1.607,57.711,70.521
16341,0.766,66.854,70.489
16342,1.288,156.600,70.759
16343,1.299,31.158,71.055
16344,1.480,157.634,71.681
16345,2.001,65.447,71.635
16346,1.352,27.537,72.363
16347,0.788,29.213,72.542
16348,2.118,147.054,73.060
16349,1.501,149.070,73.091
16350,2.150,64.552,73.910
16351,3.023,9.234,74.413
16352,1.565,130.675,73.918
16353,1.256,28.859,73.897
16354,1.469,132.140,74.096
16355,1.426,117.309,74.176
16356,1.107,63.209,74.500
16357,1.639,118.310,75.649
16358,1.948,80.195,76.514
16359,1.395,8.675,76.397
16360,1.214,50.345,76.240
16361,1.096,48.344,76.628
16362,2.044,24.756,77.178
16363,1.480,112.284,77.462
16364,2.502,35.079,78.084
16365,1.043,113.926,77.398
16366,0.660,36.097,78.023
16367,1.203,79.015,78.288
16368,1.416,48.208,78.146
16369,1.522,33.729,78.718
16370,1.054,20.421,79.147
16371,0.830,24.807,79.025
16372,1.224,19.624,79.467
16373,1.554,53.494,79.828
16374,1.107,33.014,79.909
16375,1.054,178.350,80.508
16376,1.671,19.947,81.014
16377,1.352,18.627,81.314
16378,1.799,53.141,81.600
16379,1.373,144.910,82.345
16380,0.937,143.407,82.538
16381,1.756,63.330,83.330
16382,0.330,69.758,83.038
16383,1.671,62.036,84.051
16384,2.938,92.281,85.862
16385,1.384,84.789,86.354
16386,2.491,124.061,86.766
16387,2.246,79.144,86.748
16388,1.799,86.297,86.756
16389,1.214,62.660,87.374
16390,0.671,121.833,87.080
16391,1.575,64.430,87.942
16392,0.766,122.881,87.513
16393,0.745,89.347,87.680
16394,2.235,90.238,88.586
16395,0.884,79.342,88.571
16396,2.235,162.180,90.072
16397,1.288,160.314,90.062
16398,2.150,26.031,90.790
16399,4.428,44.631,92.760
16400,0.905,43.359,91.113
16401,0.862,24.764,92.033
16402,1.309,69.657,92.558
16403,1.395,69.892,94.327
16404,1.714,136.329,94.377
16405,0.873,162.741,95.263
16406,1.831,33.219,95.813
16407,1.171,98.632,95.484
16408,1.277,137.668,95.859
16409,2.789,162.388,97.138
16410,2.044,97.767,97.274
16411,1.927,32.309,97.491
16412,2.949,88.074,97.746
16413,1.490,71.572,99.098
16414,1.118,104.531,100.003
16415,1.895,72.231,100.647
16416,0.735,106.222,100.454
16417,0.681,103.456,100.788
16418,1.959,140.959,100.525
16419,0.820,105.276,101.444
16420,1.203,104.234,101.946
16421,0.979,142.226,101.852
16422,1.033,105.962,102.146
16423,0.777,126.291,102.249
16424,1.629,2.743,103.211
16425,0.766,127.257,103.133
16426,1.735,76.184,103.999
16427,1.501,126.576,104.185
16428,0.884,3.016,104.511
16429,1.565,75.125,105.246
16430,1.245,1.444,105.127
16431,1.735,135.571,105.802
16432,1.235,136.961,107.184
16433,2.459,7.490,107.185
16434,1.033,83.828,107.659
16435,1.693,50.028,108.066
16436,0.777,6.538,108.706
16437,1.831,83.927,109.419
16438,1.203,50.983,109.655
16439,3.406,131.827,110.541
16440,2.512,27.807,110.955
16441,1.033,11.998,112.416
16442,0.969,14.176,112.375
16443,2.033,49.165,112.577
16444,0.852,13.102,113.568
16445,1.714,48.648,114.263
16446,1.480,67.944,114.056
16447,0.351,141.712,113.648
16448,2.289,173.882,115.427
16449,0.937,69.143,115.370
16450,0.873,175.439,115.377
16451,1.373,33.422,115.720
16452,0.447,67.993,115.616
16453,1.714,66.663,116.037
16454,1.395,143.354,1.204
16455,2.353,139.156,2.183
16456,0.798,137.420,2.028
16457,2.246,38.629,2.816
16458,2.746,105.967,3.173
16459,1.288,129.692,3.030
16460,2.097,143.632,3.114
16461,2.693,97.504,8.391
16462,1.831,57.018,8.673
16463,1.150,55.608,9.785
16464,1.086,97.745,10.501
16465,3.343,18.641,11.870
16466,1.203,54.639,11.384
16467,1.544,132.325,13.484
16468,1.969,107.455,15.056
16469,1.107,131.924,15.379
16470,2.235,43.039,15.809
16471,0.884,108.895,16.311
16472,0.628,107.821,16.540
16473,0.830,43.134,17.508
16474,1.810,143.268,18.106
16475,2.235,94.743,18.768
16476,1.118,160.539,18.914
16477,2.544,158.844,19.890
16478,0.926,143.105,19.863
16479,1.501,166.125,20.155
16480,1.363,164.860,20.571
16481,0.958,95.340,20.631
16482,0.447,167.626,20.878
16483,1.277,80.234,21.137
16484,0.703,166.843,21.071
16485,0.873,161.546,21.477
16486,2.225,81.089,22.522
16487,1.192,167.648,22.010
16488,1.639,115.210,22.453
16489,2.374,161.264,23.292
16490,1.043,15.614,23.226
16491,2.587,113.885,24.428
16492,1.075,17.600,23.661
16493,1.160,16.237,24.594
16494,2.214,66.078,25.513
16495,0.905,115.863,24.839
16496,1.874,129.392,26.352
16497,0.873,115.802,26.080
16498,0.947,65.463,27.178
16499,0.820,115.567,27.314
16500,0.926,129.019,28.086
16501,4.035,87.472,29.563
16502,2.693,35.192,29.585
16503,1.969,137.174,30.250
16504,0.745,175.800,30.595
16505,3.609,45.358,32.048
16506,1.927,135.692,31.289
16507,2.204,174.407,31.620
16508,2.140,53.048,31.830
16509,4.013,32.279,34.340
16510,1.118,52.288,33.663
16511,1.352,28.405,35.789
16512,2.076,17.390,36.247
16513,1.139,27.594,37.301
16514,1.033,17.176,38.127
16515,3.204,131.032,39.567
16516,2.821,124.327,39.328
16517,1.937,67.135,41.211
16518,1.363,178.720,42.981
16519,0.937,12.131,43.092
16520,1.288,67.169,43.306
16521,2.555,176.556,43.718
16522,3.705,56.979,44.285
16523,0.969,85.928,43.775
16524,1.905,11.834,44.968
16525,0.937,85.340,44.903
16526,1.203,86.404,45.070
16527,0.979,149.993,46.372
16528,1.160,85.684,46.410
16529,2.395,82.987,47.752
16530,2.065,150.679,47.924
16531,1.139,76.299,49.585
16532,0.894,83.056,49.712
16533,2.267,76.893,51.359
16534,2.555,139.338,52.271
16535,0.905,139.698,54.100
16536,2.235,114.149,54.831
16537,0.798,112.902,54.633
16538,0.287,103.999,54.777
16539,2.257,158.954,55.548
16540,1.075,129.389,55.604
16541,1.299,55.575,55.655
16542,3.119,60.035,57.248
16543,2.576,56.423,57.576
16544,2.832,129.434,58.128
16545,0.958,158.393,57.430
16546,3.481,53.024,59.350
16547,0.798,130.550,59.449
16548,0.884,130.152,60.897
16549,3.045,160.385,61.428
16550,2.938,45.074,62.862
16551,1.927,173.573,62.927
16552,1.299,175.439,63.202
16553,2.640,36.096,65.271
16554,2.512,118.458,64.842
16555,1.256,165.025,66.357
16556,0.958,166.954,66.381
16557,1.458,110.732,66.531
16558,0.681,118.547,66.682
16559,0.564,165.686,67.038
16560,0.969,70.029,68.098
16561,1.575,109.931,68.049
16562,0.745,32.033,67.960
16563,2.310,31.099,69.482
16564,1.022,58.508,69.136
16565,2.395,68.493,69.344
16566,1.618,57.703,70.529
16567,0.724,66.882,70.466
16568,1.480,156.657,70.869
16569,1.277,31.140,71.041
16570,1.256,157.742,71.681
16571,2.044,65.456,71.619
16572,1.363,27.539,72.374
16573,0.766,29.217,72.554
16574,2.182,147.058,73.080
16575,1.533,149.075,73.086
16576,2.193,64.536,73.880
16577,3.257,9.262,74.480
16578,0.564,130.682,73.491
16579,1.277,28.884,73.877
16580,1.607,132.076,74.066
16581,1.725,117.317,74.319
16582,0.735,130.481,74.229
16583,1.107,63.191,74.492
16584,1.331,118.539,75.769
16585,1.948,80.192,76.499
16586,1.235,8.593,76.423
16587,1.256,50.315,76.228
16588,1.096,48.265,76.692
16589,2.076,24.758,77.181
16590,1.629,112.326,77.460
16591,2.576,35.094,78.062
16592,1.001,113.965,77.395
16593,0.649,36.112,78.024
16594,1.160,78.985,78.310
16595,1.448,48.232,78.176
16596,1.480,33.680,78.781
16597,1.107,20.447,79.187
16598,0.841,24.806,79.033
16599,1.171,19.596,79.413
16600,3.417,53.295,80.791
16601,1.054,32.949,79.941
16602,1.054,178.350,80.508
16603,0.341,19.368,80.648
16604,1.256,20.131,81.136
16605,1.373,18.626,81.313
16606,1.458,144.879,82.332
16607,0.905,143.358,82.548
16608,0.394,69.771,82.994
16609,1.788,63.341,83.340
16610,1.682,62.017,84.063
16611,2.991,92.289,85.848
16612,1.448,84.804,86.363
16613,2.555,124.065,86.738
16614,3.215,79.194,87.272
16615,1.735,86.329,86.758
16616,1.341,62.656,87.357
16617,1.544,122.396,87.313
16618,1.607,64.482,87.976
16619,3.247,89.981,88.329
16620,2.353,162.129,90.102
16621,1.203,160.243,90.015
16622,2.118,26.040,90.781
16623,4.546,44.614,92.748
16624,0.926,43.384,91.105
16625,0.894,24.771,92.001
16626,1.309,69.657,92.558
16627,1.426,69.900,94.328
16628,1.746,136.338,94.366
16629,0.830,162.732,95.223
16630,1.703,33.229,95.756
16631,1.118,98.637,95.455
16632,1.309,137.677,95.841
16633,2.991,162.397,97.109
16634,2.161,97.753,97.238
16635,1.980,32.364,97.432
16636,2.086,88.561,97.540
16637,0.841,86.822,98.233
16638,1.458,71.574,99.103
16639,1.788,104.024,100.274
16640,1.895,72.227,100.628
16641,0.873,106.136,100.429
16642,1.991,140.954,100.516
16643,0.798,105.256,101.444
16644,1.011,142.227,101.837
16645,1.192,104.225,101.954
16646,1.065,105.965,102.123
16647,0.724,126.252,102.214
16648,1.682,2.733,103.195
16649,0.766,127.223,103.067
16650,1.714,76.204,103.969
16651,1.586,126.557,104.165
16652,0.926,2.990,104.511
16653,1.607,75.138,105.244
16654,1.203,1.411,105.139
16655,1.863,135.622,105.813
16656,1.150,137.001,107.293
16657,2.544,7.518,107.186
16658,1.033,83.822,107.642
16659,1.299,50.087,107.863
16660,0.798,6.534,108.689
16661,0.607,49.918,108.994
16662,1.831,83.935,109.420
16663,0.958,51.220,109.738
16664,2.523,131.282,110.609
16665,2.480,27.828,110.933
16666,0.937,133.205,110.397
16667,1.033,12.008,112.404
16668,0.947,14.192,112.360
16669,2.033,49.157,112.567
16670,0.947,13.119,113.546
16671,1.735,48.645,114.277
16672,1.480,67.944,114.056
16673,0.373,141.709,113.630
16674,3.279,174.307,115.399
16675,0.926,69.145,115.365
16676,1.437,33.427,115.705
16677,1.416,66.728,116.061
16678,0.532,67.828,115.596
16679,1.405,143.353,1.179
16680,2.331,139.157,2.188
16681,0.830,137.412,2.040
16682,2.299,38.644,2.808
16683,2.736,105.961,3.165
16684,1.288,129.687,3.037
16685,2.129,143.641,3.095
16686,2.746,97.510,8.372
16687,1.703,57.129,8.704
16688,1.331,55.646,9.672
16689,1.096,97.752,10.503
16690,3.417,18.643,11.889
16691,1.171,54.656,11.380
16692,1.544,132.321,13.476
16693,1.341,107.738,14.896
16694,1.118,131.929,15.380
16695,3.215,43.065,16.276
16696,0.596,106.759,15.463
16697,1.661,108.466,16.455
16698,1.884,143.267,18.118
16699,2.257,94.751,18.757
16700,1.086,160.526,18.930
16701,1.501,158.485,19.478
16702,1.001,143.125,19.872
16703,1.618,164.943,20.523
16704,1.309,166.242,20.145
16705,1.043,159.300,20.426
16706,0.979,95.336,20.646
16707,1.214,167.176,20.988
16708,1.256,80.229,21.131
16709,0.894,161.549,21.469
16710,2.214,81.093,22.531
16711,1.235,167.630,22.016
16712,1.586,115.198,22.392
16713,2.385,161.270,23.287
16714,1.086,15.623,23.224
16715,1.075,17.606,23.655
16716,0.809,113.644,23.542
16717,1.182,16.246,24.603
16718,1.725,114.003,24.878
16719,3.311,65.899,26.007
16720,0.926,115.856,24.829
16721,1.884,129.389,26.350
16722,0.937,115.770,26.109
16723,0.809,115.585,27.365
16724,0.926,129.019,28.086
16725,4.003,87.466,29.566
16726,2.725,35.181,29.600
16727,1.991,137.177,30.258
16728,0.809,175.811,30.563
16729,1.820,45.547,31.264
16730,1.959,135.686,31.285
16731,2.246,174.398,31.606
16732,2.299,53.018,31.892
16733,1.661,45.122,32.905
16734,4.077,32.272,34.342
16735,1.033,52.273,33.716
16736,1.288,28.395,35.750
16737,2.161,17.396,36.285
16738,1.214,27.638,37.290
16739,1.001,17.154,38.183
16740,3.247,131.021,39.557
16741,2.832,124.328,39.325
16742,1.916,67.117,41.195
16743,1.363,178.720,42.981
16744,1.373,67.149,43.281
16745,0.937,12.131,43.092
16746,2.587,176.568,43.734
16747,3.768,56.993,44.312
16748,0.969,85.928,43.775
16749,1.905,11.834,44.968
